record_name	protein_id	gene	locus_tag	EC_number	product	db_xref
NC_000913	NP_415645.1	pepT	b1127	3.4.11.4	peptidase T	UniProtKB/Swiss-Prot:P29745', 'ASAP:ABE-0003800', 'ECOCYC:EG11549', 'EcoGene:EG11549', 'GeneID:946333
NC_000913	NP_415646.4	roxA	b1128	1.14.11.47	ribosomal protein-arginine oxygenase	UniProtKB/Swiss-Prot:P27431', 'ASAP:ABE-0003802', 'ECOCYC:EG11430', 'EcoGene:EG11430', 'GeneID:945391
NC_000913	NP_415647.1	phoQ	b1129	N/A	sensory histidine kinase PhoQ	UniProtKB/Swiss-Prot:P23837', 'ASAP:ABE-0003805', 'ECOCYC:EG10732', 'EcoGene:EG10732', 'GeneID:946326
NC_000913	NP_415648.1	phoP	b1130	N/A	DNA-binding transcriptional dual regulator PhoP	UniProtKB/Swiss-Prot:P23836', 'ASAP:ABE-0003807', 'ECOCYC:EG10731', 'EcoGene:EG10731', 'GeneID:945697
NC_000913	NP_415649.1	purB	b1131	4.3.2.2	adenylosuccinate lyase	UniProtKB/Swiss-Prot:P0AB89', 'ASAP:ABE-0003810', 'ECOCYC:EG11314', 'EcoGene:EG11314', 'GeneID:945695
NC_000913	NP_415650.1	hflD	b1132	N/A	lysogenization regulator	UniProtKB/Swiss-Prot:P25746', 'ASAP:ABE-0003812', 'ECOCYC:EG11345', 'EcoGene:EG11345', 'GeneID:945693
NC_000913	NP_415651.4	mnmA	b1133	2.8.1.13	tRNA-specific 2-thiouridylase	UniProtKB/Swiss-Prot:P25745', 'ASAP:ABE-0003815', 'ECOCYC:EG11344', 'EcoGene:EG11344', 'GeneID:945690
NC_000913	NP_415652.1	nudJ	b1134	3.6.1.-', '3.6.1.42	phosphatase NudJ	UniProtKB/Swiss-Prot:P0AEI6', 'ASAP:ABE-0003818', 'ECOCYC:G6580', 'EcoGene:EG13446', 'GeneID:945689
NC_000913	NP_415653.4	rluE	b1135	5.4.99.20	23S rRNA pseudouridine(2457) synthase	UniProtKB/Swiss-Prot:P75966', 'ASAP:ABE-0003820', 'ECOCYC:G6581', 'EcoGene:EG13447', 'GeneID:945701
NC_000913	NP_415654.1	icd	b1136	1.1.1.42	isocitrate dehydrogenase	UniProtKB/Swiss-Prot:P08200', 'ASAP:ABE-0003823', 'ECOCYC:EG10489', 'EcoGene:EG10489', 'GeneID:945702
NC_000913	NP_415655.1	ymfD	b1137	N/A	e14 prophage; putative SAM-dependent methyltransferase	UniProtKB/Swiss-Prot:P75967', 'ASAP:ABE-0003825', 'ECOCYC:G6582', 'EcoGene:EG13448', 'GeneID:945329
NC_000913	NP_415656.1	ymfE	b1138	N/A	e14 prophage; uncharacterized protein YmfE	UniProtKB/Swiss-Prot:P75968', 'ASAP:ABE-0003827', 'ECOCYC:G6583', 'EcoGene:EG13449', 'GeneID:946722
NC_000913	NP_415657.1	lit	b1139	N/A	e14 prophage; cell death peptidase Lit	UniProtKB/Swiss-Prot:P11072', 'ASAP:ABE-0003834', 'ECOCYC:EG10535', 'EcoGene:EG10535', 'GeneID:948421
NC_000913	NP_415658.1	intE	b1140	N/A	e14 prophage; putative integrase	UniProtKB/Swiss-Prot:P75969', 'ASAP:ABE-0003836', 'ECOCYC:EG12370', 'EcoGene:EG12370', 'GeneID:948034
NC_000913	NP_415659.1	xisE	b1141	N/A	e14 prophage; putative excisionase	UniProtKB/Swiss-Prot:P75970', 'ASAP:ABE-0003838', 'ECOCYC:G6585', 'EcoGene:EG14245', 'GeneID:945705
NC_000913	YP_009518763.1	ymfH	b1142	N/A	e14 prophage; protein YmfH	UniProtKB/Swiss-Prot:P75971', 'ASAP:ABE-0003841', 'ECOCYC:G6586', 'GeneID:945706
NC_000913	NP_415661.2	ymfI	b1143	N/A	e14 prophage; protein YmfI	UniProtKB/Swiss-Prot:P75972', 'ASAP:ABE-0003846', 'ECOCYC:G6587', 'EcoGene:EG14247', 'GeneID:945712
NC_000913	NP_415662.2	ymfJ	b1144	N/A	e14 prophage; protein YmfJ	UniProtKB/Swiss-Prot:P75973', 'ASAP:ABE-0003848', 'ECOCYC:G6588', 'EcoGene:EG14248', 'GeneID:945718
NC_000913	NP_415663.1	ymfK	b1145	N/A	e14 prophage; putative repressor protein YmfK	UniProtKB/Swiss-Prot:P75974', 'ASAP:ABE-0003851', 'ECOCYC:G6589', 'EcoGene:EG14249', 'GeneID:945719
NC_000913	NP_415664.2	ymfT	b1146	N/A	e14 prophage; putative DNA-binding transcriptional regulator YmfT	UniProtKB/Swiss-Prot:P75975', 'ASAP:ABE-0003856', 'ECOCYC:G6590', 'EcoGene:EG14414', 'GeneID:945720
NC_000913	NP_415665.2	ymfL	b1147	N/A	e14 prophage; uncharacterized protein YmfL	UniProtKB/Swiss-Prot:P75976', 'ASAP:ABE-0003860', 'ECOCYC:G6591', 'EcoGene:EG14250', 'GeneID:945717
NC_000913	NP_415666.1	ymfM	b1148	N/A	e14 prophage; protein YmfM	UniProtKB/Swiss-Prot:P75977', 'ASAP:ABE-0003862', 'ECOCYC:G6592', 'EcoGene:EG14251', 'GeneID:945715
NC_000913	YP_009518764.1	ymfN	b1149	N/A	e14 prophage; chimeric replication protein/phage terminase YmfN	UniProtKB/Swiss-Prot:P75978', 'ASAP:ABE-0003865', 'ECOCYC:G6593', 'EcoGene:EG14252', 'GeneID:945708
NC_000913	NP_415668.1	ymfR	b1150	N/A	e14 prophage; protein YmfR	UniProtKB/Swiss-Prot:P75979', 'ASAP:ABE-0003868', 'ECOCYC:G6594', 'EcoGene:EG14336', 'GeneID:945700
NC_000913	YP_009518765.1	beeE	b1151	N/A	e14 prophage; putative protein BeeE	UniProtKB/Swiss-Prot:P75980', 'ASAP:ABE-0003870', 'ECOCYC:G6595', 'EcoGene:EG14253', 'GeneID:945698
NC_000913	NP_415671.1	ymfQ	b1153	N/A	e14 prophage; conserved protein YmfQ	UniProtKB/Swiss-Prot:P75982', 'ASAP:ABE-0003874', 'ECOCYC:G6597', 'EcoGene:EG14255', 'GeneID:945707
NC_000913	NP_415672.1	ycfK	b1154	N/A	e14 prophage; protein StfP	UniProtKB/Swiss-Prot:P45581', 'ASAP:ABE-0003876', 'ECOCYC:EG12877', 'EcoGene:EG12877', 'GeneID:945726
NC_000913	NP_415673.1	tfaP	b1155	N/A	e14 prophage; putative tail fiber assembly protein TfaP	UniProtKB/Swiss-Prot:P09154', 'ASAP:ABE-0003878', 'ECOCYC:G6598', 'EcoGene:EG14337', 'GeneID:945724
NC_000913	NP_415674.1	tfaE	b1156	N/A	e14 prophage; putative tail fiber assembly protein TfaE	UniProtKB/Swiss-Prot:P09153', 'ASAP:ABE-0003880', 'ECOCYC:EG11120', 'EcoGene:EG11120', 'GeneID:945723
NC_000913	NP_415676.1	pinE	b1158	5.99.1.-	e14 prophage; site-specific DNA recombinase	UniProtKB/Swiss-Prot:P03014', 'ASAP:ABE-0003888', 'ECOCYC:EG10737', 'EcoGene:EG10737', 'GeneID:945721
NC_000913	NP_415677.1	mcrA	b1159	3.1.21.-	e14 prophage; 5-methylcytosine-specific restriction enzyme McrA	UniProtKB/Swiss-Prot:P24200', 'ASAP:ABE-0003891', 'ECOCYC:EG10573', 'EcoGene:EG10573', 'GeneID:945727
NC_000913	NP_415678.1	iraM	b1160	N/A	anti-adaptor protein IraM, inhibitor of sigma(S) proteolysis	UniProtKB/Swiss-Prot:P75987', 'ASAP:ABE-0003893', 'ECOCYC:G6600', 'EcoGene:EG13885', 'GeneID:945729
NC_000913	YP_009518766.1	ymgK	b4738	N/A	protein YmgK	UniProtKB/Swiss-Prot:P0DPN8', 'ECOCYC:G0-16733', 'GeneID:38094949
NC_000913	YP_009518767.1	ymgL	b4739	N/A	protein YmgL	UniProtKB/Swiss-Prot:P0DPN9', 'ECOCYC:G0-16734', 'GeneID:38094950
NC_000913	NP_415679.1	ycgX	b1161	N/A	uncharacterized protein YcgX	UniProtKB/Swiss-Prot:P75988', 'ASAP:ABE-0003897', 'ECOCYC:G6601', 'EcoGene:EG14244', 'GeneID:945733
NC_000913	NP_415680.1	bluR	b1162	N/A	DNA-binding transcriptional repressor BluR	UniProtKB/Swiss-Prot:P75989', 'ASAP:ABE-0003900', 'ECOCYC:G6602', 'EcoGene:EG13886', 'GeneID:945735
NC_000913	NP_415681.1	bluF	b1163	N/A	blue light-responsive regulator of BluR	UniProtKB/Swiss-Prot:P75990', 'ASAP:ABE-0003903', 'ECOCYC:G6603', 'EcoGene:EG13887', 'GeneID:947592
NC_000913	NP_415682.1	ycgZ	b1164	N/A	putative two-component system connector protein YcgZ	UniProtKB/Swiss-Prot:P75991', 'ASAP:ABE-0003907', 'ECOCYC:G6604', 'EcoGene:EG14288', 'GeneID:945885
NC_000913	NP_415683.1	ymgA	b1165	N/A	putative two-component system connector protein YmgA	UniProtKB/Swiss-Prot:P75992', 'ASAP:ABE-0003909', 'ECOCYC:G6605', 'EcoGene:EG14289', 'GeneID:948991
NC_000913	NP_415684.1	ariR	b1166	N/A	regulator of acid resistance, influenced by indole	UniProtKB/Swiss-Prot:P75993', 'ASAP:ABE-0003911', 'ECOCYC:G6606', 'EcoGene:EG14290', 'GeneID:945340
NC_000913	NP_415685.1	ymgC	b1167	N/A	protein YmgC	UniProtKB/Swiss-Prot:P75994', 'ASAP:ABE-0003915', 'ECOCYC:G6607', 'EcoGene:EG14291', 'GeneID:945090
NC_000913	NP_415686.2	pdeG	b1168	N/A	putative c-di-GMP phosphodiesterase PdeG	UniProtKB/Swiss-Prot:P75995', 'ASAP:ABE-0003918', 'ECOCYC:G6608', 'EcoGene:EG13888', 'GeneID:945738
NC_000913	YP_588447.1	ymgF	b4520	N/A	inner membrane protein that interacts with cell division proteins	UniProtKB/Swiss-Prot:P58034', 'ASAP:ABE-0285041', 'ECOCYC:G0-10261', 'EcoGene:EG14341', 'GeneID:1450253
NC_000913	NP_415689.2	ymgD	b1171	N/A	PF16456 family protein YmgD	UniProtKB/Swiss-Prot:P0AB46', 'ASAP:ABE-0003926', 'ECOCYC:G6611', 'EcoGene:EG14292', 'GeneID:945732
NC_000913	NP_415690.5	ymgG	b1172	N/A	PF13488 family protein YmgG	UniProtKB/Swiss-Prot:Q7DFV3', 'ASAP:ABE-0003928', 'ECOCYC:G6612', 'EcoGene:EG14415', 'GeneID:945728
NC_000913	YP_001165314.1	ymgI	b4593	N/A	uncharacterized protein YmgI	UniProtKB/Swiss-Prot:A5A611', 'ASAP:ABE-0285152', 'ECOCYC:G0-10589', 'EcoGene:EG14449', 'GeneID:5061515
NC_000913	YP_001165315.1	ymgJ	b4594	N/A	uncharacterized protein YmgJ	UniProtKB/Swiss-Prot:A5A612', 'ASAP:ABE-0285151', 'ECOCYC:G0-10590', 'EcoGene:EG14450', 'GeneID:5061516
NC_000913	NP_415692.1	minE	b1174	N/A	Z-ring positioning protein MinE	UniProtKB/Swiss-Prot:P0A734', 'ASAP:ABE-0003935', 'ECOCYC:EG10598', 'EcoGene:EG10598', 'GeneID:945740
NC_000913	NP_415693.1	minD	b1175	N/A	Z-ring positioning protein MinD	UniProtKB/Swiss-Prot:P0AEZ3', 'ASAP:ABE-0003938', 'ECOCYC:EG10597', 'EcoGene:EG10597', 'GeneID:945741
NC_000913	NP_415694.1	minC	b1176	N/A	Z-ring positioning protein MinC	UniProtKB/Swiss-Prot:P18196', 'ASAP:ABE-0003941', 'ECOCYC:EG10596', 'EcoGene:EG10596', 'GeneID:945744
NC_000913	NP_415695.1	ycgJ	b1177	N/A	PF05666 family protein YcgJ	UniProtKB/Swiss-Prot:P76001', 'ASAP:ABE-0003946', 'ECOCYC:G6614', 'EcoGene:EG13891', 'GeneID:946155
NC_000913	NP_415696.1	pliG	b1178	N/A	inhibitor of g-type lysozyme	UniProtKB/Swiss-Prot:P76002', 'ASAP:ABE-0003948', 'ECOCYC:G6615', 'EcoGene:EG13892', 'GeneID:946963
NC_000913	NP_415697.5	ycgL	b1179	N/A	PF05166 family protein YcgL	UniProtKB/Swiss-Prot:P0AB43', 'ASAP:ABE-0003954', 'ECOCYC:G6616', 'EcoGene:EG13893', 'GeneID:946226
NC_000913	NP_415698.1	ycgM	b1180	N/A	putative isomerase/hydrolase	UniProtKB/Swiss-Prot:P76004', 'ASAP:ABE-0003957', 'ECOCYC:G6617', 'EcoGene:EG13894', 'GeneID:946115
NC_000913	NP_415699.5	ycgN	b1181	N/A	PF03693 family protein YcgN	UniProtKB/Swiss-Prot:P0A8L5', 'ASAP:ABE-0003960', 'ECOCYC:G6618', 'EcoGene:EG13895', 'GeneID:945804
NC_000913	NP_415700.4	hlyE	b1182	N/A	hemolysin E	UniProtKB/Swiss-Prot:P77335', 'ASAP:ABE-0003962', 'ECOCYC:G6619', 'EcoGene:EG13243', 'GeneID:945745
NC_000913	NP_415701.1	umuD	b1183	2.7.7.7	DNA polymerase V protein UmuD	UniProtKB/Swiss-Prot:P0AG11', 'ASAP:ABE-0003974', 'ECOCYC:EG11057', 'EcoGene:EG11057', 'GeneID:945746
NC_000913	NP_415702.1	umuC	b1184	2.7.7.7	DNA polymerase V catalytic protein	UniProtKB/Swiss-Prot:P04152', 'ASAP:ABE-0003977', 'ECOCYC:EG11056', 'EcoGene:EG11056', 'GeneID:946359
NC_000913	NP_415703.3	dsbB	b1185	1.8.5.-	protein thiol:quinone oxidoreductase DsbB	UniProtKB/Swiss-Prot:P0A6M2', 'ASAP:ABE-0003979', 'ECOCYC:EG11393', 'EcoGene:EG11393', 'GeneID:946344
NC_000913	NP_415704.1	nhaB	b1186	N/A	Na(+):H(+) antiporter NhaB	UniProtKB/Swiss-Prot:P0AFA7', 'ASAP:ABE-0003984', 'ECOCYC:EG11392', 'EcoGene:EG11392', 'GeneID:944822
NC_000913	NP_415705.1	fadR	b1187	N/A	DNA-binding transcriptional dual regulator FadR	UniProtKB/Swiss-Prot:P0A8V6', 'ASAP:ABE-0003988', 'ECOCYC:EG10281', 'EcoGene:EG10281', 'GeneID:948652
NC_000913	NP_415706.1	ycgB	b1188	N/A	PF04293 family protein YcgB	UniProtKB/Swiss-Prot:P29013', 'ASAP:ABE-0003990', 'ECOCYC:EG11516', 'EcoGene:EG11516', 'GeneID:946365
NC_000913	NP_415707.1	dadA	b1189	1.4.5.-', '1.4.5.1	D-amino acid dehydrogenase	UniProtKB/Swiss-Prot:P0A6J5', 'ASAP:ABE-0003995', 'ECOCYC:EG11407', 'EcoGene:EG11407', 'GeneID:945752
NC_000913	NP_415708.1	dadX	b1190	5.1.1.1	alanine racemase 2	UniProtKB/Swiss-Prot:P29012', 'ASAP:ABE-0003997', 'ECOCYC:EG11408', 'EcoGene:EG11408', 'GeneID:945754
NC_000913	YP_009518768.1	ymgM	b4740	N/A	protein YmgM	UniProtKB/Swiss-Prot:P0DPO0', 'ECOCYC:G0-16735', 'GeneID:38094951
NC_000913	NP_415709.2	cvrA	b1191	N/A	putative K(+):H(+) antiporter	UniProtKB/Swiss-Prot:P76007', 'ASAP:ABE-0003999', 'ECOCYC:G6620', 'EcoGene:EG13896', 'GeneID:945755
NC_000913	NP_415710.1	ldcA	b1192	3.4.17.13	murein L,D-carboxypeptidase	UniProtKB/Swiss-Prot:P76008', 'ASAP:ABE-0004002', 'ECOCYC:G6621', 'EcoGene:EG13898', 'GeneID:945756
NC_000913	NP_415711.2	emtA	b1193	4.2.2.-	lytic murein transglycosylase E	UniProtKB/Swiss-Prot:P0C960', 'ASAP:ABE-0004006', 'ECOCYC:G6622', 'EcoGene:EG13897', 'GeneID:945655
NC_000913	NP_415712.1	ycgR	b1194	N/A	flagellar brake protein YcgR	UniProtKB/Swiss-Prot:P76010', 'ASAP:ABE-0004009', 'ECOCYC:G6623', 'EcoGene:EG13899', 'GeneID:947609
NC_000913	NP_415713.1	ymgE	b1195	N/A	PF04226 family protein YmgE	UniProtKB/Swiss-Prot:P76011', 'ASAP:ABE-0004014', 'ECOCYC:G6624', 'EcoGene:EG14338', 'GeneID:945760
NC_000913	NP_415714.1	ycgY	b1196	N/A	uncharacterized protein YcgY	UniProtKB/Swiss-Prot:P76012', 'ASAP:ABE-0004019', 'ECOCYC:G6625', 'EcoGene:EG14275', 'GeneID:945761
NC_000913	NP_415715.1	treA	b1197	3.2.1.28	periplasmic trehalase	UniProtKB/Swiss-Prot:P13482', 'ASAP:ABE-0004021', 'ECOCYC:EG11017', 'EcoGene:EG11017', 'GeneID:945757
NC_000913	NP_415716.4	dhaM	b1198	2.7.1.121	dihydroxyacetone kinase subunit M	UniProtKB/Swiss-Prot:P37349', 'ASAP:ABE-0004024', 'ECOCYC:EG12399', 'EcoGene:EG12399', 'GeneID:945749
NC_000913	NP_415717.1	dhaL	b1199	2.7.1.121	dihydroxyacetone kinase subunit L	UniProtKB/Swiss-Prot:P76014', 'ASAP:ABE-0004026', 'ECOCYC:G6626', 'EcoGene:EG13900', 'GeneID:945748
NC_000913	NP_415718.6	dhaK	b1200	2.7.1.121	dihydroxyacetone kinase subunit K	UniProtKB/Swiss-Prot:P76015', 'ASAP:ABE-0004029', 'ECOCYC:G6627', 'EcoGene:EG13901', 'GeneID:945747
NC_000913	NP_415719.2	dhaR	b1201	N/A	DNA-binding transcriptional dual regulator DhaR	UniProtKB/Swiss-Prot:P76016', 'ASAP:ABE-0004033', 'ECOCYC:G6628', 'EcoGene:EG13902', 'GeneID:945743
NC_000913	NP_415720.1	ycgV	b1202	N/A	putative autotransporter adhesin YcgV	UniProtKB/Swiss-Prot:P76017', 'ASAP:ABE-0004035', 'ECOCYC:G6629', 'EcoGene:EG13903', 'GeneID:945767
NC_000913	NP_415721.1	ychF	b1203	3.6.1.15', '3.6.1.3	redox-responsive ATPase YchF	UniProtKB/Swiss-Prot:P0ABU2', 'ASAP:ABE-0004038', 'ECOCYC:EG11404', 'EcoGene:EG11404', 'GeneID:945769
NC_000913	NP_415722.1	pth	b1204	3.1.1.29	peptidyl-tRNA hydrolase	UniProtKB/Swiss-Prot:P0A7D1', 'ASAP:ABE-0004043', 'ECOCYC:EG10785', 'EcoGene:EG10785', 'GeneID:945765
NC_000913	NP_415723.1	ychH	b1205	N/A	stress-induced protein	UniProtKB/Swiss-Prot:P0AB49', 'ASAP:ABE-0004049', 'ECOCYC:EG11533', 'EcoGene:EG11533', 'GeneID:945762
NC_000913	NP_415724.2	dauA	b1206	N/A	aerobic C4-dicarboxylate transporter DauA	UniProtKB/Swiss-Prot:P0AFR2', 'ASAP:ABE-0004051', 'ECOCYC:EG12392', 'EcoGene:EG12392', 'GeneID:945770
NC_000913	NP_415725.1	prs	b1207	2.7.6.1	ribose-phosphate diphosphokinase	UniProtKB/Swiss-Prot:P0A717', 'ASAP:ABE-0004054', 'ECOCYC:EG10774', 'EcoGene:EG10774', 'GeneID:945772
NC_000913	NP_415726.1	ispE	b1208	2.7.1.148	"""4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase"""	UniProtKB/Swiss-Prot:P62615', 'ASAP:ABE-0004056', 'ECOCYC:EG11294', 'EcoGene:EG11294', 'GeneID:945774
NC_000913	NP_415727.1	lolB	b1209	N/A	outer membrane lipoprotein LolB	UniProtKB/Swiss-Prot:P61320', 'ASAP:ABE-0004059', 'ECOCYC:EG11293', 'EcoGene:EG11293', 'GeneID:945775
NC_000913	NP_415728.1	hemA	b1210	1.2.1.70	glutamyl-tRNA reductase	UniProtKB/Swiss-Prot:P0A6X1', 'ASAP:ABE-0004064', 'ECOCYC:EG10427', 'EcoGene:EG10427', 'GeneID:945777
NC_000913	NP_415729.1	prfA	b1211	N/A	peptide chain release factor RF1	UniProtKB/Swiss-Prot:P0A7I0', 'ASAP:ABE-0004066', 'ECOCYC:EG10761', 'EcoGene:EG10761', 'GeneID:949002
NC_000913	NP_415730.1	prmC	b1212	2.1.1.297	protein-(glutamine-N(5)) methyltransferase	UniProtKB/Swiss-Prot:P0ACC1', 'ASAP:ABE-0004068', 'ECOCYC:EG12424', 'EcoGene:EG12424', 'GeneID:945779
NC_000913	NP_415731.1	ychQ	b1213	N/A	SirB family protein YchQ	UniProtKB/Swiss-Prot:Q46755', 'ASAP:ABE-0004071', 'ECOCYC:G6630', 'EcoGene:EG14293', 'GeneID:945781
NC_000913	NP_415732.1	ychA	b1214	N/A	transglutaminase-like/TPR repeat-containing protein	UniProtKB/Swiss-Prot:P0AGM5', 'ASAP:ABE-0004074', 'ECOCYC:EG11251', 'EcoGene:EG11251', 'GeneID:945784
NC_000913	NP_415733.1	kdsA	b1215	2.5.1.55	3-deoxy-D-manno-octulosonate 8-phosphate synthase	UniProtKB/Swiss-Prot:P0A715', 'ASAP:ABE-0004077', 'ECOCYC:EG10518', 'EcoGene:EG10518', 'GeneID:945785
NC_000913	YP_025297.1	ldrA	b4419	N/A	small toxic polypeptide LdrA	UniProtKB/Swiss-Prot:P0DPD0', 'ASAP:ABE-0047280', 'ECOCYC:G0-9602', 'EcoGene:EG14403', 'GeneID:2847733
NC_000913	YP_025298.1	ldrB	b4421	N/A	small toxic polypeptide LdrB	UniProtKB/Swiss-Prot:Q6BF87', 'ASAP:ABE-0047281', 'ECOCYC:G0-9605', 'EcoGene:EG14404', 'GeneID:2847735
NC_000913	YP_025299.1	ldrC	b4423	N/A	small toxic polypeptide LdrC	UniProtKB/Swiss-Prot:P0DPD1', 'ASAP:ABE-0047282', 'ECOCYC:G0-9607', 'EcoGene:EG14405', 'GeneID:2847775
NC_000913	NP_415734.1	chaA	b1216	N/A	Na(+)/K(+):H(+) antiporter ChaA	UniProtKB/Swiss-Prot:P31801', 'ASAP:ABE-0004082', 'ECOCYC:EG11753', 'EcoGene:EG11753', 'GeneID:945790
NC_000913	NP_415735.1	chaB	b1217	N/A	putative cation transport regulator ChaB	UniProtKB/Swiss-Prot:P0AE63', 'ASAP:ABE-0004087', 'ECOCYC:EG12402', 'EcoGene:EG12402', 'GeneID:945792
NC_000913	NP_415736.2	chaC	b1218	4.3.2.7	glutathione-specific gamma-glutamylcyclotransferase	UniProtKB/Swiss-Prot:P39163', 'ASAP:ABE-0004089', 'ECOCYC:EG12403', 'EcoGene:EG12403', 'GeneID:945793
NC_000913	NP_415737.1	ychN	b1219	N/A	DsrE/F sulfur relay family protein YchN	UniProtKB/Swiss-Prot:P0AB52', 'ASAP:ABE-0004091', 'ECOCYC:EG12404', 'EcoGene:EG12404', 'GeneID:945794
NC_000913	NP_415738.2	ychO	b1220	N/A	putative invasin YchO	UniProtKB/Swiss-Prot:P39165', 'ASAP:ABE-0004095', 'ECOCYC:EG12405', 'EcoGene:EG12405', 'GeneID:945801
NC_000913	NP_415739.1	narL	b1221	N/A	DNA-binding transcriptional dual regulator NarL	UniProtKB/Swiss-Prot:P0AF28', 'ASAP:ABE-0004097', 'ECOCYC:EG10643', 'EcoGene:EG10643', 'GeneID:945795
NC_000913	NP_415740.1	narX	b1222	3.6.1.-	sensory histidine kinase NarX	UniProtKB/Swiss-Prot:P0AFA2', 'ASAP:ABE-0004099', 'ECOCYC:EG10646', 'EcoGene:EG10646', 'GeneID:945788
NC_000913	NP_415741.1	narK	b1223	N/A	nitrate:nitrite antiporter NarK	UniProtKB/Swiss-Prot:P10903', 'ASAP:ABE-0004111', 'ECOCYC:EG10642', 'EcoGene:EG10642', 'GeneID:945783
NC_000913	NP_415742.1	narG	b1224	1.7.5.1', '1.97.1.-	nitrate reductase A subunit alpha	UniProtKB/Swiss-Prot:P09152', 'ASAP:ABE-0004119', 'ECOCYC:EG10638', 'EcoGene:EG10638', 'GeneID:945782
NC_000913	NP_415743.1	narH	b1225	1.7.5.1', '1.97.1.-	nitrate reductase A subunit beta	UniProtKB/Swiss-Prot:P11349', 'ASAP:ABE-0004121', 'ECOCYC:EG10639', 'EcoGene:EG10639', 'GeneID:945780
NC_000913	NP_415744.1	narJ	b1226	N/A	nitrate reductase 1 molybdenum cofactor assembly chaperone	UniProtKB/Swiss-Prot:P0AF26', 'ASAP:ABE-0004123', 'ECOCYC:EG10641', 'EcoGene:EG10641', 'GeneID:945807
NC_000913	NP_415745.1	narI	b1227	1.7.5.1', '1.97.1.-	nitrate reductase A subunit gamma	UniProtKB/Swiss-Prot:P11350', 'ASAP:ABE-0004125', 'ECOCYC:EG10640', 'EcoGene:EG10640', 'GeneID:945808
NC_000913	YP_009518769.1	ychS	b1228	N/A	putative uncharacterized protein YchS	UniProtKB/Swiss-Prot:P76023', 'ASAP:ABE-0004129', 'ECOCYC:G6631', 'GeneID:945809
NC_000913	NP_415747.2	tpr	b1229	N/A	protamine-like protein	UniProtKB/Swiss-Prot:P02338', 'ASAP:ABE-0004131', 'ECOCYC:EG11016', 'EcoGene:EG11016', 'GeneID:946224
NC_000913	NP_415748.1	purU	b1232	3.5.1.10	formyltetrahydrofolate deformylase	UniProtKB/Swiss-Prot:P37051', 'ASAP:ABE-0004138', 'ECOCYC:EG11819', 'EcoGene:EG11819', 'GeneID:945827
NC_000913	NP_415749.1	ychJ	b1233	N/A	NTF2-like domain-containing protein YchJ	UniProtKB/Swiss-Prot:P37052', 'ASAP:ABE-0004140', 'ECOCYC:EG12119', 'EcoGene:EG12119', 'GeneID:945828
NC_000913	NP_415750.2	rssA	b1234	N/A	putative patatin-like phospholipase RssA	UniProtKB/Swiss-Prot:P0AFR0', 'ASAP:ABE-0004144', 'ECOCYC:EG12120', 'EcoGene:EG12120', 'GeneID:945725
NC_000913	NP_415751.1	rssB	b1235	N/A	regulator of RpoS	UniProtKB/Swiss-Prot:P0AEV1', 'ASAP:ABE-0004147', 'ECOCYC:EG12121', 'EcoGene:EG12121', 'GeneID:945855
NC_000913	NP_415752.1	galU	b1236	2.7.7.64', '2.7.7.9	UTP--glucose-1-phosphate uridylyltransferase	UniProtKB/Swiss-Prot:P0AEP3', 'ASAP:ABE-0004150', 'ECOCYC:EG11319', 'EcoGene:EG11319', 'GeneID:945730
NC_000913	NP_415753.1	hns	b1237	N/A	DNA-binding transcriptional dual regulator H-NS	UniProtKB/Swiss-Prot:P0ACF8', 'ASAP:ABE-0004152', 'ECOCYC:EG10457', 'EcoGene:EG10457', 'GeneID:945829
NC_000913	NP_415754.1	tdk	b1238	2.7.1.145', '2.7.1.21	thymidine/deoxyuridine kinase	UniProtKB/Swiss-Prot:P23331', 'ASAP:ABE-0004157', 'ECOCYC:EG10994', 'EcoGene:EG10994', 'GeneID:945834
NC_000913	NP_415757.1	adhE	b1241	1.1.1.1', '1.2.1.10	aldehyde-alcohol dehydrogenase	UniProtKB/Swiss-Prot:P0A9Q7', 'ASAP:ABE-0004164', 'ECOCYC:EG10031', 'EcoGene:EG10031', 'GeneID:945837
NC_000913	NP_415758.1	ychE	b1242	N/A	putative inner membrane protein	UniProtKB/Swiss-Prot:P25743', 'ASAP:ABE-0004168', 'ECOCYC:EG11342', 'EcoGene:EG11342', 'GeneID:945836
NC_000913	YP_009518770.1	insH21	b4711	N/A	IS5 transposase and trans-activator	ASAP:ABE-0285316', 'ECOCYC:G0-16639', 'EcoGene:EG60058', 'GeneID:38094952
NC_000913	NP_415759.1	oppA	b1243	7.4.2.-	oligopeptide ABC transporter periplasmic binding protein	UniProtKB/Swiss-Prot:P23843', 'ASAP:ABE-0004172', 'ECOCYC:EG10674', 'EcoGene:EG10674', 'GeneID:945830
NC_000913	NP_415760.1	oppB	b1244	7.4.2.-	murein tripeptide ABC transporter/oligopeptide ABC transporter inner membrane subunit OppB	UniProtKB/Swiss-Prot:P0AFH2', 'ASAP:ABE-0004174', 'ECOCYC:EG10675', 'EcoGene:EG10675', 'GeneID:945823
